lang	age	target	word	error	file	correct	child
Japanese	3b	t	tega	1	j3bt18m121.cha	1	18
Japanese	3b	g	gumi	1	j3bt18m121.cha	1	18
Japanese	3b	ðɸ	chaw	1	j3bt18m121.cha	1	18
Japanese	3b	d	denk	1	j3bt18m121.cha	1	18
Japanese	3b	gj	gita	1	j3bt18m121.cha	1	18
Japanese	3b	d	daru	1	j3bt18m121.cha	1	18
Japanese	3b	d	doon	1	j3bt18m121.cha	1	18
Japanese	3b	ʃ	shum	1	j3bt18m121.cha	1	18
Japanese	3b	d	deko	1	j3bt18m121.cha	1	18
Japanese	3b	kʲ	kyur	1	j3bt18m121.cha	1	18
Japanese	3b	ts	tsum	1	j3bt18m121.cha	1	18
Japanese	3b	dz	zero	1	j3bt18m121.cha	1	18
Japanese	3b	g	gako	1	j3bt18m121.cha	1	18
Japanese	3b	kʲ	kimo	1	j3bt18m121.cha	1	18
Japanese	3b	gj	gink	1	j3bt18m121.cha	1	18
Japanese	3b	dz	zabu	1	j3bt18m121.cha	1	18
Japanese	3b	g	gara	1	j3bt18m121.cha	1	18
Japanese	3b	t	tebu	1	j3bt18m121.cha	1	18
Japanese	3b	ðɸ	chus	1	j3bt18m121.cha	1	18
Japanese	3b	s	saru	1	j3bt18m121.cha	1	18
Japanese	3b	g	guru	1	j3bt18m121.cha	1	18
Japanese	3b	t	tanp	1	j3bt18m121.cha	1	18
Japanese	3b	ðɸ	gori	1	j3bt18m121.cha	1	18
Japanese	3b	ʃ	shaw	1	j3bt18m121.cha	1	18
Japanese	3b	s	suna	1	j3bt18m121.cha	1	18
Japanese	3b	t	tebu	1	j3bt23m321.cha	1	23
Japanese	3b	k	keek	1	j3bt23m321.cha	1	23
Japanese	3b	ʃ	shii	1	j3bt23m321.cha	1	23
Japanese	3b	ðɸ	kyar	1	j3bt23m321.cha	1	23
Japanese	3b	ðɸ	kyar	1	j3bt23m321.cha	1	23
Japanese	3b	kʲ	kyar	1	j3bt23m321.cha	1	23
Japanese	3b	k	kemu	1	j3bt23m321.cha	1	23
Japanese	3b	dz	zooo	1	j3bt23m321.cha	1	23
Japanese	3b	kʲ	kiir	1	j3bt23m321.cha	1	23
Japanese	3b	dz	zari	1	j3bt23m321.cha	1	23
Japanese	3b	kʲ	kyky	1	j3bt23m321.cha	1	23
Japanese	3b	k	kuma	1	j3bt23m321.cha	1	23
Japanese	3b	dz	zero	1	j3bt23m321.cha	1	23
Japanese	3b	tʃ	chus	1	j3bt23m321.cha	1	23
Japanese	3b	ðɸ	kara	1	j3bt23m321.cha	1	23
Japanese	3b	k	kuri	1	j3bt23m321.cha	1	23
Japanese	3b	kʲ	kyor	1	j3bt23m321.cha	1	23
Japanese	3b	kʲ	kimo	1	j3bt23m321.cha	1	23
Japanese	3b	ʃ	shum	1	j3bt23m321.cha	1	23
Japanese	3b	t	tanp	1	j3bt23m321.cha	1	23
Japanese	3b	ðɸ	guru	1	j3bt23m321.cha	1	23
Japanese	3b	t	tiss	1	j3bt23m321.cha	1	23
Japanese	3b	k	kopp	1	j3bt23m321.cha	1	23
Japanese	3b	g	gumi	1	j3bt23m321.cha	1	23
Japanese	3b	dʒ	juuu	1	j3bt23m321.cha	1	23
Japanese	3b	t	tega	1	j3bt23m321.cha	1	23
Japanese	3b	s	suna	1	j3bt23m321.cha	1	23
Japanese	3b	ʃ	shok	1	j3bt22f112.cha	1	22
Japanese	3b	k	keek	1	j3bt22f112.cha	1	22
Japanese	3b	k	kopp	1	j3bt22f112.cha	1	22
Japanese	3b	dʒ	jooz	1	j3bt22f112.cha	1	22
Japanese	3b	ʃ	shum	1	j3bt22f112.cha	1	22
Japanese	3b	kʲ	kimo	1	j3bt22f112.cha	1	22
Japanese	3b	dʒ	juuu	1	j3bt22f112.cha	1	22
Japanese	3b	g	gako	1	j3bt22f112.cha	1	22
Japanese	3b	dz	zuka	1	j3bt22f112.cha	1	22
Japanese	3b	gj	gita	1	j3bt22f112.cha	1	22
Japanese	3b	kʲ	kiir	1	j3bt22f112.cha	1	22
Japanese	3b	s	saru	1	j3bt22f112.cha	1	22
Japanese	3b	ʃ	shaw	1	j3bt22f112.cha	1	22
Japanese	3b	k	kemu	1	j3bt22f112.cha	1	22
Japanese	3b	ʃ	shob	1	j3bt22f112.cha	1	22
Japanese	3b	t	tebu	1	j3bt22f112.cha	1	22
Japanese	3b	dz	zook	1	j3bt22f112.cha	1	22
Japanese	3b	d	deko	1	j3bt22f112.cha	1	22
Japanese	3b	s	sens	1	j3bt22f112.cha	1	22
Japanese	3b	kʲ	kyur	1	j3bt22f112.cha	1	22
Japanese	3b	t	toma	1	j3bt22f112.cha	1	22
Japanese	3b	tʃ	chaw	1	j3bt22f112.cha	1	22
Japanese	3b	g	guru	1	j3bt22f112.cha	1	22
Japanese	3b	ʃ	shmo	1	j3bt22f112.cha	1	22
Japanese	3b	kʲ	kyor	1	j3bt22f112.cha	1	22
Japanese	3b	ts	tsmi	1	j3bt22f112.cha	1	22
Japanese	3b	g	gara	1	j3bt22f112.cha	1	22
Japanese	3b	g	gori	1	j3bt22f112.cha	1	22
Japanese	3b	s	sora	1	j3bt22f112.cha	1	22
Japanese	3b	t	tega	1	j3bt22f112.cha	1	22
Japanese	3b	kʲ	kyky	1	j3bt22f112.cha	1	22
Japanese	3b	d	daru	1	j3bt22f112.cha	1	22
Japanese	3b	k	kuri	1	j3bt22f112.cha	1	22
Japanese	3b	k	kuma	1	j3bt22f112.cha	1	22
Japanese	3b	kʲ	kyar	1	j3bt22f112.cha	1	22
Japanese	3b	g	gumi	1	j3bt22f112.cha	1	22
Japanese	3b	tʃ	chus	1	j3bt22f112.cha	1	22
Japanese	3b	g	geta	1	j3bt22f112.cha	1	22
Japanese	3b	ʃ	shuk	1	j3bt22f112.cha	1	22
Japanese	3b	t	tanp	1	j3bt22f112.cha	1	22
Japanese	3b	k	kara	1	j3bt22f112.cha	1	22
Japanese	3b	ʃ	shii	1	j3bt22f112.cha	1	22
Japanese	3b	tʃ	chra	1	j3bt22f112.cha	1	22
Japanese	3b	tʃ	chot	1	j3bt22f112.cha	1	22
Japanese	3b	t	tiss	1	j3bt22f112.cha	1	22
Japanese	3b	d	denk	1	j3bt22f112.cha	1	22
Japanese	3b	d	doon	1	j3bt22f112.cha	1	22
Japanese	3b	s	suna	1	j3bt22f112.cha	1	22
Japanese	3b	t	tora	1	j3bt15m322.cha	1	15
Japanese	3b	s	sokk	1	j3bt23m322.cha	1	23
Japanese	3b	k	koar	1	j3bt23m322.cha	1	23
Japanese	3b	g	guux	1	j3bt23m322.cha	1	23
Japanese	3b	k	kame	1	j3bt23m322.cha	1	23
Japanese	3b	d	dong	1	j3bt23m322.cha	1	23
Japanese	3b	kʲ	kyab	1	j3bt23m322.cha	1	23
Japanese	3b	tʃ	chaa	1	j3bt23m322.cha	1	23
Japanese	3b	kʲ	kiri	1	j3bt23m322.cha	1	23
Japanese	3b	t	tako	1	j3bt23m322.cha	1	23
Japanese	3b	t	tiik	1	j3bt23m322.cha	1	23
Japanese	3b	d	doaa	1	j3bt23m322.cha	1	23
Japanese	3b	t	temp	1	j3bt23m322.cha	1	23
Japanese	3b	tʃ	chur	1	j3bt23m322.cha	1	23
Japanese	3b	ðɸ	giza	1	j3bt23m322.cha	1	23
Japanese	3b	k	kesh	1	j3bt23m322.cha	1	23
Japanese	3b	s	sudz	1	j3bt23m322.cha	1	23
Japanese	3b	kʲ	kyap	1	j3bt23m322.cha	1	23
Japanese	3b	t	tama	1	j3bt23m322.cha	1	23
Japanese	3b	t	tora	1	j3bt23m322.cha	1	23
Japanese	3b	k	kodo	1	j3bt23m322.cha	1	23
Japanese	3b	ʃ	shmp	1	j3bt23m322.cha	1	23
Japanese	3b	g	goma	1	j3bt23m322.cha	1	23
Japanese	3b	g	geem	1	j3bt23m322.cha	1	23
Japanese	3b	k	kuru	1	j3bt23m322.cha	1	23
Japanese	3b	kʲ	kyuu	1	j3bt23m322.cha	1	23
Japanese	3b	tʃ	chki	1	j3bt23m322.cha	1	23
Japanese	3b	dʒ	juus	1	j3bt23m322.cha	1	23
Japanese	3b	kʲ	kyos	1	j3bt23m322.cha	1	23
Japanese	3b	s	saku	1	j3bt22f111.cha	1	22
Japanese	3b	ʃ	shmp	1	j3bt22f111.cha	1	22
Japanese	3b	d	doaa	1	j3bt22f111.cha	1	22
Japanese	3b	g	gomi	1	j3bt22f111.cha	1	22
Japanese	3b	t	temp	1	j3bt22f111.cha	1	22
Japanese	3b	tʃ	choo	1	j3bt22f111.cha	1	22
Japanese	3b	k	kodo	1	j3bt22f111.cha	1	22
Japanese	3b	ʃ	shim	1	j3bt22f111.cha	1	22
Japanese	3b	kʲ	kyuu	1	j3bt22f111.cha	1	22
Japanese	3b	tʃ	chiz	1	j3bt22f111.cha	1	22
Japanese	3b	dʒ	joor	1	j3bt22f111.cha	1	22
Japanese	3b	ʃ	shoy	1	j3bt22f111.cha	1	22
Japanese	3b	t	tiis	1	j3bt22f111.cha	1	22
Japanese	3b	d	daik	1	j3bt22f111.cha	1	22
Japanese	3b	d	dong	1	j3bt22f111.cha	1	22
Japanese	3b	dz	zeri	1	j3bt22f111.cha	1	22
Japanese	3b	g	gasu	1	j3bt22f111.cha	1	22
Japanese	3b	kʲ	kyod	1	j3bt22f111.cha	1	22
Japanese	3b	dz	zaru	1	j3bt22f111.cha	1	22
Japanese	3b	d	depa	1	j3bt22f111.cha	1	22
Japanese	3b	tʃ	chki	1	j3bt22f111.cha	1	22
Japanese	3b	s	suik	1	j3bt22f111.cha	1	22
Japanese	3b	dʒ	juud	1	j3bt22f111.cha	1	22
Japanese	3b	g	geem	1	j3bt22f111.cha	1	22
Japanese	3b	dz	zemb	1	j3bt22f111.cha	1	22
Japanese	3b	t	tora	1	j3bt22f111.cha	1	22
Japanese	3b	s	sudz	1	j3bt22f111.cha	1	22
Japanese	3b	tʃ	chaa	1	j3bt22f111.cha	1	22
Japanese	3b	g	guux	1	j3bt22f111.cha	1	22
Japanese	3b	d	dang	1	j3bt22f111.cha	1	22
Japanese	3b	k	kuru	1	j3bt22f111.cha	1	22
Japanese	3b	gj	giza	1	j3bt22f111.cha	1	22
Japanese	3b	k	koar	1	j3bt22f111.cha	1	22
Japanese	3b	t	tako	1	j3bt22f111.cha	1	22
Japanese	3b	k	kame	1	j3bt22f111.cha	1	22
Japanese	3b	tʃ	chur	1	j3bt22f111.cha	1	22
Japanese	3b	tʃ	chur	1	j3bt22f111.cha	1	22
Japanese	3b	g	goma	1	j3bt22f111.cha	1	22
Japanese	3b	g	genk	1	j3bt22f111.cha	1	22
Japanese	3b	kʲ	kyap	1	j3bt22f111.cha	1	22
Japanese	3b	dʒ	juus	1	j3bt22f111.cha	1	22
Japanese	3b	t	tama	1	j3bt22f111.cha	1	22
Japanese	3b	dz	zuru	1	j3bt22f111.cha	1	22
Japanese	3b	k	kaba	1	j3bt22f111.cha	1	22
Japanese	3b	t	toof	1	j3bt15m321.cha	1	15
Japanese	3b	t	tebu	1	j3bt15m321.cha	1	15
Japanese	3b	t	toma	1	j3bt15m321.cha	1	15
Japanese	3b	d	denk	1	j3bt15m321.cha	1	15
Japanese	3b	d	doon	1	j3bt15m321.cha	1	15
Japanese	3b	t	tanp	1	j3bt15m321.cha	1	15
Japanese	3b	t	tiss	1	j3bt15m321.cha	1	15
Japanese	3b	t	tega	1	j3bt15m321.cha	1	15
Japanese	3b	d	doon	1	j3bt25m312.cha	1	25
Japanese	3b	s	sens	1	j3bt25m312.cha	1	25
Japanese	3b	kʲ	kimo	1	j3bt25m312.cha	1	25
Japanese	3b	g	guru	1	j3bt25m312.cha	1	25
Japanese	3b	kʲ	kyar	1	j3bt25m312.cha	1	25
Japanese	3b	tʃ	chra	1	j3bt25m312.cha	1	25
Japanese	3b	ʃ	shuk	1	j3bt25m312.cha	1	25
Japanese	3b	t	tebu	1	j3bt25m312.cha	1	25
Japanese	3b	k	kuri	1	j3bt25m312.cha	1	25
Japanese	3b	ʃ	shok	1	j3bt25m312.cha	1	25
Japanese	3b	ʃ	shob	1	j3bt25m312.cha	1	25
Japanese	3b	tʃ	chii	1	j3bt25m312.cha	1	25
Japanese	3b	kʲ	kiir	1	j3bt25m312.cha	1	25
Japanese	3b	ts	tsmi	1	j3bt25m312.cha	1	25
Japanese	3b	t	tanp	1	j3bt25m312.cha	1	25
Japanese	3b	dʒ	jooz	1	j3bt25m312.cha	1	25
Japanese	3b	gj	gita	1	j3bt25m312.cha	1	25
Japanese	3b	ðɸ	geta	1	j3bt25m312.cha	1	25
Japanese	3b	tʃ	chaw	1	j3bt25m312.cha	1	25
Japanese	3b	tʃ	chus	1	j3bt25m312.cha	1	25
Japanese	3b	ʃ	shum	1	j3bt25m312.cha	1	25
Japanese	3b	k	kopp	1	j3bt25m312.cha	1	25
Japanese	3b	kʲ	kyky	1	j3bt25m312.cha	1	25
Japanese	3b	d	daru	1	j3bt25m312.cha	1	25
Japanese	3b	g	gumi	1	j3bt25m312.cha	1	25
Japanese	3b	t	toma	1	j3bt25m312.cha	1	25
Japanese	3b	dʒ	juuu	1	j3bt25m312.cha	1	25
Japanese	3b	t	tega	1	j3bt25m312.cha	1	25
Japanese	3b	k	kuma	1	j3bt25m312.cha	1	25
Japanese	3b	g	gori	1	j3bt25m312.cha	1	25
Japanese	3b	tʃ	chot	1	j3bt25m312.cha	1	25
Japanese	3b	gj	gink	1	j3bt25m312.cha	1	25
Japanese	3b	k	kara	1	j3bt25m312.cha	1	25
Japanese	3b	g	gara	1	j3bt25m312.cha	1	25
Japanese	3b	d	denk	1	j3bt25m312.cha	1	25
Japanese	3b	ʃ	shaw	1	j3bt25m312.cha	1	25
Japanese	3b	ʃ	shii	1	j3bt25m312.cha	1	25
Japanese	3b	t	toof	1	j3bt25m312.cha	1	25
Japanese	3b	kʲ	kyor	1	j3bt25m312.cha	1	25
Japanese	3b	t	tama	1	j3bt25m311.cha	1	25
Japanese	3b	d	dong	1	j3bt25m311.cha	1	25
Japanese	3b	g	guux	1	j3bt25m311.cha	1	25
Japanese	3b	ðɸ	chaa	1	j3bt25m311.cha	1	25
Japanese	3b	gj	giza	1	j3bt25m311.cha	1	25
Japanese	3b	t	tiik	1	j3bt25m311.cha	1	25
Japanese	3b	dz	zemb	1	j3bt25m311.cha	1	25
Japanese	3b	tʃ	chki	1	j3bt25m311.cha	1	25
Japanese	3b	k	kesh	1	j3bt25m311.cha	1	25
Japanese	3b	g	gasu	1	j3bt25m311.cha	1	25
Japanese	3b	k	kodo	1	j3bt25m311.cha	1	25
Japanese	3b	g	gomi	1	j3bt25m311.cha	1	25
Japanese	3b	k	kaba	1	j3bt25m311.cha	1	25
Japanese	3b	kʲ	kyuu	1	j3bt25m311.cha	1	25
Japanese	3b	kʲ	kyuu	1	j3bt25m311.cha	1	25
Japanese	3b	s	sudz	1	j3bt25m311.cha	1	25
Japanese	3b	s	semi	1	j3bt25m311.cha	1	25
Japanese	3b	d	dang	1	j3bt25m311.cha	1	25
Japanese	3b	t	tora	1	j3bt25m311.cha	1	25
Japanese	3b	d	daik	1	j3bt25m311.cha	1	25
Japanese	3b	kʲ	kyod	1	j3bt25m311.cha	1	25
Japanese	3b	kʲ	kyap	1	j3bt25m311.cha	1	25
Japanese	3b	k	kame	1	j3bt25m311.cha	1	25
Japanese	3b	tʃ	chiz	1	j3bt25m311.cha	1	25
Japanese	3b	ʃ	shim	1	j3bt25m311.cha	1	25
Japanese	3b	tʃ	chur	1	j3bt25m311.cha	1	25
Japanese	3b	k	kuru	1	j3bt25m311.cha	1	25
Japanese	3b	kʲ	kyab	1	j3bt25m311.cha	1	25
Japanese	3b	d	doaa	1	j3bt25m311.cha	1	25
Japanese	3b	g	geem	1	j3bt25m311.cha	1	25
Japanese	3b	tʃ	chak	1	j3bt25m311.cha	1	25
Japanese	3b	k	koar	1	j3bt25m311.cha	1	25
Japanese	3b	t	tako	1	j3bt25m311.cha	1	25
Japanese	3b	tʃ	choo	1	j3bt25m311.cha	1	25
Japanese	3a	kʲ	kiir	1	j3at03f121.cha	1	03
Japanese	3a	t	toof	1	j3at03f121.cha	1	03
Japanese	3a	dz	zook	1	j3at03f121.cha	1	03
Japanese	3a	kʲ	kyar	1	j3at03f121.cha	1	03
Japanese	3a	t	toma	1	j3at03f121.cha	1	03
Japanese	3a	k	kuri	1	j3at03f121.cha	1	03
Japanese	3a	s	sora	1	j3at03f121.cha	1	03
Japanese	3a	tʃ	chii	1	j3at03f121.cha	1	03
Japanese	3a	k	kopp	1	j3at03f121.cha	1	03
Japanese	3a	dz	zari	1	j3at03f121.cha	1	03
Japanese	3a	t	tega	1	j3at03f121.cha	1	03
Japanese	3a	g	gumi	1	j3at03f121.cha	1	03
Japanese	3a	dʒ	jooz	1	j3at03f121.cha	1	03
Japanese	3a	d	denk	1	j3at03f121.cha	1	03
Japanese	3a	d	doon	1	j3at03f121.cha	1	03
Japanese	3a	kʲ	kyur	1	j3at03f121.cha	1	03
Japanese	3a	ts	tsum	1	j3at03f121.cha	1	03
Japanese	3a	k	kara	1	j3at03f121.cha	1	03
Japanese	3a	tʃ	chra	1	j3at03f121.cha	1	03
Japanese	3a	kʲ	kimo	1	j3at03f121.cha	1	03
Japanese	3a	dz	zabu	1	j3at03f121.cha	1	03
Japanese	3a	g	gara	1	j3at03f121.cha	1	03
Japanese	3a	s	saru	1	j3at03f121.cha	1	03
Japanese	3a	g	guru	1	j3at03f121.cha	1	03
Japanese	3a	ts	tsmi	1	j3at03f121.cha	1	03
Japanese	3a	g	gori	1	j3at03f121.cha	1	03
Japanese	3a	kʲ	kyor	1	j3at03f121.cha	1	03
Japanese	3a	s	suna	1	j3at03f121.cha	1	03
Japanese	3a	s	suna	1	j3at12m312.cha	1	12
Japanese	3a	d	doon	1	j3at12m312.cha	1	12
Japanese	3a	kʲ	kimo	1	j3at12m312.cha	1	12
Japanese	3a	g	guru	1	j3at12m312.cha	1	12
Japanese	3a	kʲ	kyar	1	j3at12m312.cha	1	12
Japanese	3a	tʃ	chra	1	j3at12m312.cha	1	12
Japanese	3a	t	tebu	1	j3at12m312.cha	1	12
Japanese	3a	dz	zook	1	j3at12m312.cha	1	12
Japanese	3a	k	kuri	1	j3at12m312.cha	1	12
Japanese	3a	tʃ	chii	1	j3at12m312.cha	1	12
Japanese	3a	kʲ	kiir	1	j3at12m312.cha	1	12
Japanese	3a	t	tanp	1	j3at12m312.cha	1	12
Japanese	3a	kʲ	kyur	1	j3at12m312.cha	1	12
Japanese	3a	t	tiss	1	j3at12m312.cha	1	12
Japanese	3a	k	kopp	1	j3at12m312.cha	1	12
Japanese	3a	kʲ	kyky	1	j3at12m312.cha	1	12
Japanese	3a	t	toma	1	j3at12m312.cha	1	12
Japanese	3a	t	tega	1	j3at12m312.cha	1	12
Japanese	3a	k	kuma	1	j3at12m312.cha	1	12
Japanese	3a	gj	gink	1	j3at12m312.cha	1	12
Japanese	3a	k	kara	1	j3at12m312.cha	1	12
Japanese	3a	g	gara	1	j3at12m312.cha	1	12
Japanese	3a	dz	zabu	1	j3at12m312.cha	1	12
Japanese	3a	d	denk	1	j3at12m312.cha	1	12
Japanese	3a	ʃ	shii	1	j3at12m312.cha	1	12
Japanese	3a	t	toof	1	j3at12m312.cha	1	12
Japanese	3a	kʲ	kyor	1	j3at12m312.cha	1	12
Japanese	3a	g	gako	1	j3at12m312.cha	1	12
Japanese	3a	k	keek	1	j3at12m312.cha	1	12
Japanese	3a	s	soos	1	j3at03f122.cha	1	03
Japanese	3a	s	sena	1	j3at03f122.cha	1	03
Japanese	3a	tʃ	chiz	1	j3at03f122.cha	1	03
Japanese	3a	t	tora	1	j3at03f122.cha	1	03
Japanese	3a	tʃ	choo	1	j3at03f122.cha	1	03
Japanese	3a	dz	zaru	1	j3at03f122.cha	1	03
Japanese	3a	d	dong	1	j3at03f122.cha	1	03
Japanese	3a	kʲ	kyab	1	j3at03f122.cha	1	03
Japanese	3a	tʃ	chch	1	j3at03f122.cha	1	03
Japanese	3a	d	dang	1	j3at03f122.cha	1	03
Japanese	3a	s	semi	1	j3at03f122.cha	1	03
Japanese	3a	kʲ	kiri	1	j3at03f122.cha	1	03
Japanese	3a	kʲ	kyuu	1	j3at03f122.cha	1	03
Japanese	3a	k	kame	1	j3at03f122.cha	1	03
Japanese	3a	k	kaba	1	j3at03f122.cha	1	03
Japanese	3a	t	tama	1	j3at03f122.cha	1	03
Japanese	3a	dʒ	joki	1	j3at03f122.cha	1	03
Japanese	3a	k	kodo	1	j3at03f122.cha	1	03
Japanese	3a	g	geem	1	j3at03f122.cha	1	03
Japanese	3a	t	tako	1	j3at03f122.cha	1	03
Japanese	3a	tʃ	chak	1	j3at03f122.cha	1	03
Japanese	3a	k	koar	1	j3at03f122.cha	1	03
Japanese	3a	s	suik	1	j3at03f122.cha	1	03
Japanese	3a	t	tama	1	j3at12m311.cha	1	12
Japanese	3a	g	guux	1	j3at12m311.cha	1	12
Japanese	3a	gj	giza	1	j3at12m311.cha	1	12
Japanese	3a	ts	tsun	1	j3at12m311.cha	1	12
Japanese	3a	d	depa	1	j3at12m311.cha	1	12
Japanese	3a	g	gasu	1	j3at12m311.cha	1	12
Japanese	3a	k	kodo	1	j3at12m311.cha	1	12
Japanese	3a	g	gomi	1	j3at12m311.cha	1	12
Japanese	3a	k	kaba	1	j3at12m311.cha	1	12
Japanese	3a	kʲ	kyuu	1	j3at12m311.cha	1	12
Japanese	3a	s	semi	1	j3at12m311.cha	1	12
Japanese	3a	t	tora	1	j3at12m311.cha	1	12
Japanese	3a	kʲ	kyod	1	j3at12m311.cha	1	12
Japanese	3a	dʒ	juus	1	j3at12m311.cha	1	12
Japanese	3a	dz	zuru	1	j3at12m311.cha	1	12
Japanese	3a	t	temp	1	j3at12m311.cha	1	12
Japanese	3a	k	kuru	1	j3at12m311.cha	1	12
Japanese	3a	dz	zeri	1	j3at12m311.cha	1	12
Japanese	3a	kʲ	kyab	1	j3at12m311.cha	1	12
Japanese	3a	d	doaa	1	j3at12m311.cha	1	12
Japanese	3a	s	sena	1	j3at12m311.cha	1	12
Japanese	3a	k	koar	1	j3at12m311.cha	1	12
Japanese	3a	dz	zaru	1	j3at12m311.cha	1	12
Japanese	3a	t	tako	1	j3at12m311.cha	1	12
Japanese	3a	kʲ	kyos	1	j3at12m311.cha	1	12
Japanese	3a	s	soos	1	j3at12m311.cha	1	12
Japanese	3a	d	doon	1	j3at04f312.cha	1	04
Japanese	3a	s	saru	1	j3at04f312.cha	1	04
Japanese	3a	ðɸ	sens	1	j3at04f312.cha	1	04
Japanese	3a	tʃ	chra	1	j3at04f312.cha	1	04
Japanese	3a	ðɸ	chra	1	j3at04f312.cha	1	04
Japanese	3a	ʃ	shuk	1	j3at04f312.cha	1	04
Japanese	3a	t	tebu	1	j3at04f312.cha	1	04
Japanese	3a	k	kuri	1	j3at04f312.cha	1	04
Japanese	3a	ðɸ	shok	1	j3at04f312.cha	1	04
Japanese	3a	tʃ	chii	1	j3at04f312.cha	1	04
Japanese	3a	ts	tsmi	1	j3at04f312.cha	1	04
Japanese	3a	t	tanp	1	j3at04f312.cha	1	04
Japanese	3a	dz	zero	1	j3at04f312.cha	1	04
Japanese	3a	ðɸ	chus	1	j3at04f312.cha	1	04
Japanese	3a	d	deko	1	j3at04f312.cha	1	04
Japanese	3a	k	kopp	1	j3at04f312.cha	1	04
Japanese	3a	d	daru	1	j3at04f312.cha	1	04
Japanese	3a	t	toma	1	j3at04f312.cha	1	04
Japanese	3a	dʒ	juuu	1	j3at04f312.cha	1	04
Japanese	3a	t	tega	1	j3at04f312.cha	1	04
Japanese	3a	k	kuma	1	j3at04f312.cha	1	04
Japanese	3a	tʃ	chot	1	j3at04f312.cha	1	04
Japanese	3a	ðɸ	kara	1	j3at04f312.cha	1	04
Japanese	3a	g	gara	1	j3at04f312.cha	1	04
Japanese	3a	d	denk	1	j3at04f312.cha	1	04
Japanese	3a	ʃ	shii	1	j3at04f312.cha	1	04
Japanese	3a	t	toof	1	j3at04f312.cha	1	04
Japanese	3a	k	koar	1	j3at01f322.cha	1	01
Japanese	3a	g	guux	1	j3at01f322.cha	1	01
Japanese	3a	k	kame	1	j3at01f322.cha	1	01
Japanese	3a	k	kame	1	j3at01f322.cha	1	01
Japanese	3a	g	gasu	1	j3at01f322.cha	1	01
Japanese	3a	kʲ	kiri	1	j3at01f322.cha	1	01
Japanese	3a	t	tako	1	j3at01f322.cha	1	01
Japanese	3a	t	temp	1	j3at01f322.cha	1	01
Japanese	3a	k	kesh	1	j3at01f322.cha	1	01
Japanese	3a	d	dang	1	j3at01f322.cha	1	01
Japanese	3a	d	depa	1	j3at01f322.cha	1	01
Japanese	3a	t	tama	1	j3at01f322.cha	1	01
Japanese	3a	kʲ	kyod	1	j3at01f322.cha	1	01
Japanese	3a	t	tora	1	j3at01f322.cha	1	01
Japanese	3a	k	kodo	1	j3at01f322.cha	1	01
Japanese	3a	k	kuru	1	j3at01f322.cha	1	01
Japanese	3a	kʲ	kyuu	1	j3at01f322.cha	1	01
Japanese	3a	k	kaba	1	j3at01f322.cha	1	01
Japanese	3a	t	tama	1	j3at04f311.cha	1	04
Japanese	3a	ðɸ	guux	1	j3at04f311.cha	1	04
Japanese	3a	tʃ	chaa	1	j3at04f311.cha	1	04
Japanese	3a	dʒ	joor	1	j3at04f311.cha	1	04
Japanese	3a	k	kodo	1	j3at04f311.cha	1	04
Japanese	3a	g	gomi	1	j3at04f311.cha	1	04
Japanese	3a	k	kaba	1	j3at04f311.cha	1	04
Japanese	3a	s	semi	1	j3at04f311.cha	1	04
Japanese	3a	t	tora	1	j3at04f311.cha	1	04
Japanese	3a	d	daik	1	j3at04f311.cha	1	04
Japanese	3a	k	kame	1	j3at04f311.cha	1	04
Japanese	3a	tʃ	chiz	1	j3at04f311.cha	1	04
Japanese	3a	ʃ	shim	1	j3at04f311.cha	1	04
Japanese	3a	ʃ	shim	1	j3at04f311.cha	1	04
Japanese	3a	dʒ	juud	1	j3at04f311.cha	1	04
Japanese	3a	t	temp	1	j3at04f311.cha	1	04
Japanese	3a	tʃ	chur	1	j3at04f311.cha	1	04
Japanese	3a	k	kuru	1	j3at04f311.cha	1	04
Japanese	3a	k	koar	1	j3at04f311.cha	1	04
Japanese	3a	k	koar	1	j3at04f311.cha	1	04
Japanese	3a	t	tako	1	j3at04f311.cha	1	04
Japanese	3a	ðɸ	chch	1	j3at04f311.cha	1	04
Japanese	3a	g	goma	1	j3at04f311.cha	1	04
Japanese	3a	tʃ	choo	1	j3at04f311.cha	1	04
Japanese	3a	t	toof	1	j3at01f321.cha	1	01
Japanese	3a	t	tebu	1	j3at01f321.cha	1	01
Japanese	3a	k	keek	1	j3at01f321.cha	1	01
Japanese	3a	kʲ	kiir	1	j3at01f321.cha	1	01
Japanese	3a	t	toma	1	j3at01f321.cha	1	01
Japanese	3a	d	denk	1	j3at01f321.cha	1	01
Japanese	3a	kʲ	kyky	1	j3at01f321.cha	1	01
Japanese	3a	k	kuma	1	j3at01f321.cha	1	01
Japanese	3a	k	kara	1	j3at01f321.cha	1	01
Japanese	3a	k	kuri	1	j3at01f321.cha	1	01
Japanese	3a	kʲ	kyor	1	j3at01f321.cha	1	01
Japanese	3a	d	doon	1	j3at01f321.cha	1	01
Japanese	3a	t	tanp	1	j3at01f321.cha	1	01
Japanese	3a	k	kopp	1	j3at01f321.cha	1	01
Japanese	3a	kʲ	kyur	1	j3at01f321.cha	1	01
Japanese	3a	g	gumi	1	j3at01f321.cha	1	01
Japanese	3a	t	tega	1	j3at01f321.cha	1	01
Japanese	3a	g	geta	1	j3at01f321.cha	1	01
Japanese	3a	d	daru	1	j3at01f321.cha	1	01
